name,lead_score,tier,status,notes,phone,address,website,rating,review_count,signal_tags,latitude,longitude,place_id,first_seen_at
Golden Nails,5,Cold,new,,(650) 757-4594,"1618 Sullivan Ave, Daly City, CA 94015, USA",https://booking.gocheckin.net/8267/appointment/book,4.3,81,established|go_checkin_detected,37.6873605,-122.4725853,ChIJ8ymzWXJ8j4ARdcTsSfcXJ4Q,2026-04-26T09:13:59.115Z
Bellagio Nails 2,5,Cold,new,,(626) 444-4870,"10900 Main St, El Monte, CA 91731, USA",https://bellagionails2.com/,4.9,787,very_popular,34.0746315,-118.0377173,ChIJXZmkpp_RwoARt6fw1A9XDOY,2026-04-26T07:17:30.805Z
Paradise Nails And Lashes,5,Cold,new,,(303) 663-1981,"5646 Allen Way Suite 124, Castle Rock, CO 80108, USA",https://paradisenailscastlerock.com/,4.6,413,very_popular,39.4143563,-104.8630732,ChIJJce93-uZbIcRY1rvTYvTeZM,2026-04-26T08:51:35.986Z
Pamper Nails & Lashes,5,Cold,new,,(303) 688-6479,"4714 Milestone Ln, Castle Rock, CO 80104, USA",https://pampernailscastlerockco.com/,4.7,572,very_popular,39.4084654,-104.861766,ChIJFzLA3sOZbIcRqfKnJ3y-ZY4,2026-04-26T08:51:37.274Z
Perfection Hair & Nails Salon Anaheim CA,5,Cold,new,,(714) 778-1953,"951 N Euclid St, Anaheim, CA 92801, USA",https://perfectionnailsandhair.com/,4.7,1346,very_popular,33.8454555,-117.9423225,ChIJzbZEHe4p3YARmVCT0W_Sffk,2026-04-26T07:05:00.011Z
AK Nails Spa,5,Cold,new,,(602) 840-4991,"3141 E Indian School Rd #101, Phoenix, AZ 85016, USA",https://aknailsspaaz.com/,4.1,446,very_popular,33.4943418,-112.0138441,ChIJNbUFRqYNK4cRuZObwIBhD4U,2026-04-26T09:57:43.862Z
24/7 Posh Nails Lounge,5,Cold,new,,(702) 207-3528,"280 E Flamingo Rd, Las Vegas, NV 89169, USA",https://247poshnaillounge.com/,4.4,1205,very_popular,36.1148722,-115.1610339,ChIJzT-ml0jEyIARQo4DeMi58W0,2026-04-26T10:22:20.099Z
Bar Nails and Spa,5,Cold,new,,(303) 663-2818,"4989 Factory Shops Blvd #220, Castle Rock, CO 80108, USA",http://barnailsandspatn.us/,4.5,724,very_popular,39.4107284,-104.8731307,ChIJyUnjNpSZbIcRLm0XQnKVCrI,2026-04-26T08:51:41.135Z
Expressions Nails LLC,5,Cold,new,,(702) 434-3833,"1371 W Warm Springs Rd #130, Henderson, NV 89014, USA",https://expressionsnailsandspa.com/,4.9,561,very_popular,36.0556641,-115.045175,ChIJnW4muPjQyIARotBOHUK_GpQ,2026-04-26T10:30:31.778Z
Magic Nails & Spa - Nail Salon Montebello CA,5,Cold,new,,(323) 887-1688,"1107 W Whittier Blvd, Montebello, CA 90640, USA",https://magicnailandspamontebello.com/,4.8,610,very_popular,34.0106232,-118.1121419,ChIJG9jN7CrOwoARfzXBgWxpJg4,2026-04-26T07:19:29.650Z
Apollo Nails & Spa,5,Cold,new,,(206) 535-6779,"605 15th Ave E, Seattle, WA 98112, USA",https://www.apollonailsandspa.com/,4.4,411,very_popular,47.62441219999999,-122.3128885,ChIJnzETxisVkFQRuCEfTEZP5Qs,2026-04-26T08:16:57.677Z
A2Z Nails & Lashes @Mineral,5,Cold,new,,(303) 730-3699,"7943 S Broadway, Littleton, CO 80122, USA",https://a2znailslashesatmineral.com/,4.7,953,very_popular,39.5718293,-104.9903983,ChIJrdKwoCuCbIcRY_zbT8KsJpg,2026-04-26T08:38:24.097Z
Nail Club LA,5,Cold,new,,(310) 848-9760,"1864 S Sepulveda Blvd, Los Angeles, CA 90025, USA",https://www.nailclub.la/,4.5,509,very_popular,34.0452401,-118.441754,ChIJyyoXxeG7woARv0q-LdyQhac,2026-04-26T08:11:20.594Z
Las Vegas Nail Salon/Manicure/Pedicure - get NAILed,5,Cold,new,,(725) 251-3400,"4983 W Flamingo Rd suite c, Las Vegas, NV 89103, USA",https://getnailed247.com/,4.4,414,very_popular,36.114935,-115.209737,ChIJ0Zo81b_GyIAR_4cn3PDRPe8,2026-04-26T10:22:18.810Z
Nail Tips,5,Cold,new,,(702) 369-3399,"2585 S Maryland Pkwy C, Las Vegas, NV 89109, USA",https://nailtipslasvegas.com/,4.7,426,very_popular,36.1426926,-115.1384756,ChIJOVEtSYbEyIARVAUVBZbbn-A,2026-04-26T10:20:02.451Z
Miraculous Nails & Lash (Next to Forest Hill Dental),5,Cold,new,,(720) 477-7237,"7450 S Gartrell Rd Unit B1, Aurora, CO 80016, USA",https://miraculousnailslash.com/,4.8,892,very_popular,39.5798773,-104.7229588,ChIJYSI9wDeNbIcRZtMbINq90_c,2026-04-26T08:48:39.315Z
Queen Creek Nails & Spa,5,Cold,new,,(480) 988-7256,"18521 E Queen Creek Rd #110, Queen Creek, AZ 85142, USA",https://queencreeknails.com/,4.6,684,very_popular,33.2653871,-111.6835812,ChIJE7fWs06tK4cR17NFQgAqmTw,2026-04-26T10:00:20.591Z
Peacock Nails @ Lemon Grove,5,Cold,new,,(619) 698-1466,"7024 Broadway, Lemon Grove, CA 91945, USA",http://peacocknailsalon.com/?utm_source=google&utm_medium=social&utm_campaign=google-my-business-link,4.7,1033,very_popular,32.7433395,-117.0466434,ChIJmY8nme9X2YARGKeFZRbSe-4,2026-04-26T09:01:36.086Z
Palace Nail Lounge Gilbert - Nail Salon Mesa AZ,5,Cold,new,,(480) 410-6988,"5052 S Power Rd #103, Mesa, AZ 85212, USA",https://www.palacenailslounge.com/,4.8,2840,very_popular,33.324394,-111.6898977,ChIJEeiFUQOtK4cRLyTevA9ns3A,2026-04-26T10:00:19.306Z
Glitter Nail Bar,5,Cold,new,,(480) 912-4000,"2880 E Germann Rd UNIT 15, Chandler, AZ 85286, USA",https://www.glitternailbaraz.com/,4.5,444,very_popular,33.281817,-111.790947,ChIJ1T8fGwqrK4cRf0oOv4OxHyQ,2026-04-26T09:53:53.749Z
GET FIXED Nail & Spa,5,Cold,new,,(619) 431-1343,"1615 E Plaza Blvd #103, National City, CA 91950, USA",https://sites.google.com/view/wwwgetfixednailsspacom/home,4.9,424,very_popular,32.6769523,-117.088472,ChIJA5yoCTBT2YARsCA24fCLH58,2026-04-26T09:01:30.915Z
Magic Nails Highlands Ranch,5,Cold,new,,(303) 791-5823,"2229 Wildcat Reserve Pkwy, Highlands Ranch, CO 80129, USA",https://magicnails80129.com/,4.8,759,very_popular,39.5357499,-105.0151539,ChIJZ0kR2mOCbIcRG2Jq7EzN5LY,2026-04-26T08:44:43.693Z
NK Nails & Spa,5,Cold,new,,(206) 937-0755,"2600 SW Barton St, Seattle, WA 98126, USA",https://m.facebook.com/pages/Nk-Nails/560387410672555,3.8,447,very_popular,47.5229096,-122.3660029,ChIJhUouiV1BkFQRHT4Z5ucj4Bo,2026-04-26T08:27:58.744Z
Milano Nail Spa,5,Cold,new,,(714) 794-0798,"10084 Adams Ave, Huntington Beach, CA 92646, USA",https://milanonailspahb.com/,4.9,2202,very_popular,33.6700017,-117.9527708,ChIJtQB684oh3YAR3OpJc3sxk6o,2026-04-26T07:11:58.471Z
Elite Nails&Lash Nail Salon La Mesa CA,5,Cold,new,,(619) 461-4663,"7297 University Ave, La Mesa, CA 91942, USA",http://elitenailsandlashlamesa.com/,4.9,649,very_popular,32.7554724,-117.0406563,ChIJUeiNU51X2YARnAEKZdBmiIE,2026-04-26T09:01:29.623Z
Magic Nails & Lash. $20 off any FullSet Lash,5,Cold,new,,(303) 708-8985,"10005 Commons St #270, Lone Tree, CO 80124, USA",http://magicnailslonetree.com/,4.2,622,very_popular,39.5344162,-104.8823226,ChIJAziCjBmFbIcRTDze3xTJOlE,2026-04-26T08:48:26.860Z
Contempo Nails & Spa,5,Cold,new,,(323) 242-3901,"2852 Imperial Hwy., Inglewood, CA 90303, USA",https://contemponailsspa.com/,4.1,707,very_popular,33.9294575,-118.3249908,ChIJSbNUsnS2woARmP_opf5P4D4,2026-04-26T07:46:12.083Z
Leah Nails Studio,5,Cold,new,,(206) 608-5426,"13106 NE 70th Pl #8571, Kirkland, WA 98033, USA",https://www.fresha.com/a/leah-nail-studio-kirkland-13106-northeast-70th-pl-f5zwf1uj,4.7,59,established|booking_system_detected,47.66732589999999,-122.1647973,ChIJC3hnxbQSkFQRGSpehPQXMN8,2026-04-26T08:34:26.698Z
Làmay Nail Spa — DTLA,5,Cold,new,,(213) 222-6088,"700 W 7th St S200, Los Angeles, CA 90017, USA",https://lamaynailspa.com/,4.7,676,very_popular,34.0479417,-118.258712,ChIJuZ--3qnHwoARRyWOYPuvQVk,2026-04-26T07:44:42.703Z
The Vale Hair and Nails,5,Cold,new,,(951) 751-7493,"14063 Limonite Ave #110, Eastvale, CA 92880, USA",https://thevalehairandnails.com/,4.8,536,very_popular,33.9762639,-117.5908639,ChIJ3UBD7GrL3IAR7ZSB1IA_Ksk,2026-04-26T07:18:42.008Z
TopCoat Nail Spa,5,Cold,new,,(415) 689-8696,"45 Camino Alto Suite 103, Mill Valley, CA 94941, USA",https://www.fresha.com/book-now/topcoat-nail-spa-wqhur3tv/services?lid=661091&pId=619917,4.1,55,established|booking_system_detected,37.8945103,-122.5307074,ChIJvQamgymbhYARFyxU-T6L4Co,2026-04-26T09:19:08.845Z
7 Day Spa & Nails,5,Cold,new,,(480) 894-8001,"2040 E Rio Salado Pkwy, Tempe, AZ 85288, USA",https://www.7daynailspa.com/,3.4,538,very_popular,33.4326342,-111.9027357,ChIJIe48TVUIK4cR7q2VRJ-rvgQ,2026-04-26T09:49:02.318Z
Glamour Nail Studio - Nail salon El Monte CA El Monte CA,5,Cold,new,,(626) 297-5236,"10915 Main St, El Monte, CA 91731, USA",http://glamournailstudio.net/,4.8,475,very_popular,34.0748253,-118.0371705,ChIJxRBi4PnRwoARq-Ysw-Sn1CU,2026-04-26T07:17:37.247Z
Love Nail Salon Chino CA,5,Cold,new,,(909) 465-1876,"5202 Philadelphia St, Chino, CA 91710, USA",https://lovenailschino.com/,4.5,415,very_popular,34.0339118,-117.6912341,ChIJt5lZ7v0yw4ARE55UXaMBi9Y,2026-04-26T07:16:08.723Z
Royal Nails & Wax,5,Cold,new,,(720) 755-6425,"7833 Wadsworth Blvd, Arvada, CO 80003, USA",https://royalnailsandwax.com/,4.8,1272,very_popular,39.8392612,-105.0840408,ChIJG5G5G1qJa4cRRaLYH_iN-N0,2026-04-26T08:43:41.793Z
Radiance Nails Studio,5,Cold,new,,(858) 657-0298,"8915 Towne Centre Dr #118, San Diego, CA 92122, USA",http://radiancenailsstudio.com/FrontBackMenu.pdf,4.4,403,very_popular,32.8670604,-117.2059686,ChIJ7dYTzc0A3IARs_9qkyblNUs,2026-04-26T09:00:30.675Z
R Nails & Spa,5,Cold,new,,(602) 992-2828,"4030 E Thunderbird Rd, Phoenix, AZ 85032, USA",https://www.r-nails.com/,4.8,710,very_popular,33.6122665,-111.9944,ChIJo_2T4stzK4cRxHMifbPQy_w,2026-04-26T10:04:13.840Z
TRENDY NAILS & SPA 3 - HAMPDEN & TOWER,5,Cold,new,,(303) 680-6394,"18121 E Hampden Ave G, Aurora, CO 80013, USA",https://trendynailsspaaurora.com/,4.2,589,very_popular,39.65466079999999,-104.7773452,ChIJPza7M72JbIcRMtAWD-HkOIk,2026-04-26T08:49:42.139Z
Pearl Nail Lounge,5,Cold,new,,(323) 274-4109,"1747 Colorado Blvd, Los Angeles, CA 90041, USA",http://pearlnaillounge.booksy.com/a,4,111,established|booksy,34.1397236,-118.205397,ChIJS4sdPgHDwoARl67_0g6X_zE,2026-04-26T07:57:24.709Z
Shayna’s Nails & Spa,5,Cold,new,,(480) 704-1245,"4221 E Chandler Blvd, Phoenix, AZ 85048, USA",https://www.shaynanailsspa.com/,4.8,980,very_popular,33.3047981,-111.9915618,ChIJueQWmGYEK4cRx-8mmX_VZWU,2026-04-26T09:50:05.553Z
Kitchen Nail Bar - Sunnyvale,5,Cold,new,,(408) 216-9932,"112 S Sunnyvale Ave, Sunnyvale, CA 94086, USA",http://kitchennailbar.com/,4.6,1293,very_popular,37.3768317,-122.028641,ChIJMUmQGD-3j4ARD5KZ3f91bRo,2026-04-26T09:45:12.265Z
La Jolla Shores Nails & Spa,5,Cold,new,,(858) 366-8669,"8110 La Jolla Shores Dr STE 101A, La Jolla, CA 92037, USA",https://lajollashoresnails.com/,5,774,very_popular,32.8540646,-117.2540791,ChIJXRhUZ6YB3IAR8EO1RaXoXkY,2026-04-26T09:04:23.976Z
COSMO NAIL BAR NEWPORT BEACH,5,Cold,new,,(949) 287-6885,"1338 Bison Ave, Newport Beach, CA 92660, USA",http://cosmonailbarnewportbeach.com/,4.8,599,very_popular,33.6383761,-117.8600467,ChIJE9GNrDze3IARmuOQrjUhTHk,2026-04-26T07:09:54.756Z
Queen Nails & Spa,5,Cold,new,,(702) 522-8553,"450 S Buffalo Dr APT 108, Las Vegas, NV 89145, USA",https://queennailsandspalasvegas.com/,4.8,574,very_popular,36.1671601,-115.2592242,ChIJpwILzl_AyIARZYQWTcEJe2c,2026-04-26T10:26:19.012Z
Marigold Nail Salon,5,Cold,new,,(206) 503-9051,"Sola Salon, 1823 Terry Ave #19, Seattle, WA 98101, USA",http://www.vagaro.com/marigoldnails,4.3,101,established|vagaro,47.6158765,-122.3331374,ChIJq9-6jI8VkFQRLr-b7pADtc8,2026-04-26T08:16:26.977Z
MV Nails Lounge & Spa,5,Cold,new,,(858) 273-8884,"4603 Mission Blvd #102, San Diego, CA 92109, USA",https://mvnailslounge.com/,4.9,459,very_popular,32.7977459,-117.2556428,ChIJU0u1p5IB3IARnWkLsR2B9uw,2026-04-26T09:04:26.558Z
New Style Nail Spa - Best Nail Salon Henderson NV,5,Cold,new,,(702) 802-5934,"1000 N Green Valley Pkwy #530, Henderson, NV 89074, USA",http://newstylenailshenderson.com/,4.7,1017,very_popular,36.0287984,-115.0844379,ChIJ24pZF9vRyIARBPCcOSzstHM,2026-04-26T10:38:24.281Z
Cathy's Nails,5,Cold,new,,(323) 757-8456,"9914 S Broadway D, Los Angeles, CA 90003, USA",https://cathys-nails.beyout.net/,4.5,723,very_popular,33.9458452,-118.2777241,ChIJRbFdkPLJwoARK3BQaK3TIe8,2026-04-26T07:31:25.720Z
Pacific Beach Nails & Spa,5,Cold,new,,(858) 221-0070,"1345 Garnet Ave, San Diego, CA 92109, USA",https://pbnailsd.com/,4.7,409,very_popular,32.7986917,-117.2453222,ChIJlSypVWcB3IARbu_6oi_mE0o,2026-04-26T09:04:27.843Z
Designer Nails Studio,5,Cold,new,,(818) 769-7548,"11382 Ventura Blvd, Studio City, CA 91604, USA",http://www.designernailsstudio.com/,4.8,623,very_popular,34.1397069,-118.3784281,ChIJV3bwThK-woARbR329Uv1E8U,2026-04-26T08:08:21.052Z
GLOW ME & NAILS,5,Cold,new,,(909) 706-6489,"14507 Ramona Ave, Chino, CA 91710, USA",https://www.glowmenails.com/,4.7,613,very_popular,33.98966,-117.7057336,ChIJIV-u45zN3IARQqqzVy2jTJc,2026-04-26T07:07:45.575Z
Nail Pro,5,Cold,new,,(360) 698-5063,"3299 NW Randall Way #103, Silverdale, WA 98383, USA",https://nailprosilverdale.com/,4.1,580,very_popular,47.6587201,-122.6951547,ChIJgZ2Purg6kFQRV1febmCWNsY,2026-04-26T08:29:14.669Z
Yvonne’s Nails Fremont,5,Cold,new,,(510) 742-8888,"5205 Mowry Ave, Fremont, CA 94538, USA",https://www.yvonnesnail.com/,4.7,610,very_popular,37.5352287,-121.9999618,ChIJq1BetF2_j4ARj6GyuJnysoY,2026-04-26T09:46:29.855Z
Bedazzled Nails And Bar,5,Cold,new,,(303) 955-4192,"12231 Pine Bluffs Way #105, Parker, CO 80134, USA",https://bedazzlednailandbar.com/our-services,4.7,1044,very_popular,39.4938187,-104.7596613,ChIJs30Z_xORbIcRStivCvkdNXk,2026-04-26T08:53:09.621Z
M. Vince' Northfield Nail Spa,0,Cold,new,,(303) 942-1250,"8216 E Northfield Blvd, Denver, CO 80238, USA",https://aura-pos.com/booking/northfield,4.1,524,very_popular|booking_system_detected,39.7837738,-104.8925143,ChIJGwnVTbF7bIcR0QVhTjUhMOM,2026-04-26T08:39:47.649Z
BLOSSOM NAILS,0,Cold,new,,(707) 558-0509,"3835 Sonoma Blvd, Vallejo, CA 94589, USA",https://www.vagaro.com/blossomnails1/services,4.1,152,popular|vagaro,38.12604630000001,-122.2558351,ChIJESC69khzhYARReUjSpnEN0Y,2026-04-26T09:28:13.906Z
Simply Natural Nails,0,Cold,new,,(480) 961-7040,"4939 W Ray Rd # 25, Chandler, AZ 85226, USA",http://www.vagaro.com/nailiciouschandler,4.6,219,popular|vagaro,33.31856399999999,-111.925845,ChIJjRDd5MAGK4cR5rdIIhSJ8b0,2026-04-26T09:51:00.683Z
Nails Creation,0,Cold,new,,(480) 813-5988,"743 S Lindsay Rd #104, Gilbert, AZ 85296, USA",https://booking.gocheckin.net/v2/12531,4.8,210,popular|go_checkin_detected,33.3366223,-111.7706682,ChIJObeeoa-pK4cRX3Y6lzy_PW8,2026-04-26T09:51:58.715Z
Star Nails & Spa,0,Cold,new,,(951) 817-1737,"451 Magnolia Ave, Corona, CA 92879, USA",https://booking.gocheckin.net/v2/6869,4.4,339,popular|go_checkin_detected,33.85472439999999,-117.5633444,ChIJj8nwiu_H3IAR0zTn-bi_Ucw,2026-04-26T07:13:26.406Z
Heavenly Nails Salon,0,Cold,new,,(425) 741-6603,"16809 Hwy 99, Lynnwood, WA 98037, USA",https://www.vagaro.com/heavenlynails99,4,418,very_popular|vagaro,47.8459356,-122.2943018,ChIJvb8qy1oEkFQRB3HKGm-1Ltw,2026-04-26T08:21:32.572Z
Classy Nails,0,Cold,new,,(661) 872-9002,"1709 Columbus St, Bakersfield, CA 93305, USA",https://booking.gocheckin.net/v2/17545,4.2,131,established|go_checkin_detected,35.396688,-118.9722434,ChIJF5ldvENp6oARFiQuMZexpVQ,2026-04-26T10:41:51.715Z
Lavish Nails & Spa,0,Cold,new,,(707) 731-1482,"3455 Sonoma Blvd #20, Vallejo, CA 94590, USA",https://book.gocheckin.net/v3/nails/lavish-nails-spa-15305/choose-service,4.5,66,established|go_checkin_detected,38.1215546,-122.2570274,ChIJ4QBwO21zhYARD9ECn4X7_qM,2026-04-26T09:28:16.481Z
The Nail Buzz,0,Cold,new,,(702) 483-5636,"707 E Fremont St #3290, Las Vegas, NV 89101, USA",http://www.vagaro.com/thenailbuzz,4.6,217,popular|vagaro,36.1677598,-115.1385015,ChIJfbToCVXFyIAR9DAYyU7vGRI,2026-04-26T10:19:47.770Z
Polish Me Nail Spa,0,Cold,new,,(707) 774-6215,"401 Kenilworth Dr suite 630, Petaluma, CA 94952, USA",https://www.schedulicity.com/scheduling/OEKD7U,4.7,370,popular|booking_system_detected,38.2438766,-122.6261227,ChIJj6oarbWzhYARzF6fjLNKPTw,2026-04-26T09:41:37.726Z
"M. Vincé Nail Spa, Town Square Las Vegas",0,Cold,new,,(702) 780-4909,"6551 Las Vegas Blvd S #154, Las Vegas, NV 89119, USA",https://d3booking.com/mvtownsq/,5,451,very_popular|booking_system_detected,36.0697982,-115.1767099,ChIJ3R9hrLbFyIARxzSfUZr1Lqc,2026-04-26T10:22:22.670Z
Vivid Nails & Spa,0,Cold,new,,(303) 279-9261,"17744 S Golden Rd, Golden, CO 80401, USA",https://booking.gocheckin.net/v2/16726/,4.7,258,popular|go_checkin_detected,39.7407974,-105.2010795,ChIJGZrlkCeFa4cRmlAir8yQ-xY,2026-04-26T08:47:26.413Z
Secretive Nail&Beauty Bar,0,Cold,new,,(424) 332-5535,"604 Santa Monica Blvd, Santa Monica, CA 90401, USA",https://www.secretivenailbar.com/booking,4.8,261,popular|booking_system_detected,34.0179504,-118.4929236,ChIJEzJkX8ClwoARUc8dTDQaC1w,2026-04-26T08:11:27.632Z
Kitsap Nail & Spa,0,Cold,new,,(360) 377-4569,"3721 Kitsap Way Ste 3, Bremerton, WA 98312, USA",https://booking.gocheckin.net/v2/17024,4,337,popular|go_checkin_detected,47.569723,-122.6645709,ChIJR3FKGxQ3kFQR8_LJt-5aCzk,2026-04-26T08:23:20.538Z
Nail Zone,0,Cold,new,,(702) 564-3111,"110, 6713, 183 N Gibson Rd, Henderson, NV 89014, USA",https://booking.gocheckin.net/v2/17660,4.2,230,popular|go_checkin_detected,36.0400661,-115.029972,ChIJZU4kJxHRyIARTxJmeSM91r8,2026-04-26T10:39:40.388Z
L'Posh Nails,0,Cold,new,,(480) 279-4770,"4604 S Higley Rd, Gilbert, AZ 85297, USA",https://booking.gocheckin.net/v2/16236,4.5,135,established|go_checkin_detected,33.2667617,-111.7220306,ChIJ9Z18V9qsK4cRQDd9D5nriEk,2026-04-26T10:18:20.792Z
Happy Nails & Spa,0,Cold,new,,(360) 698-4197,"2222 NW Bucklin Hill Rd #104, Silverdale, WA 98383, USA",https://booking.gocheckin.net/v2/18936,4.1,380,popular|go_checkin_detected,47.65086489999999,-122.6793963,ChIJxd6P8-w6kFQRHXqdqso7baA,2026-04-26T08:29:19.817Z
Plushy Polish Nails & Spa,0,Cold,new,,(480) 279-2988,"10706 E Point Twenty-Two Blvd #101, Mesa, AZ 85212, USA",https://booking.gocheckin.net/v2/multiple-staff/18294,4.2,219,popular|go_checkin_detected,33.3365554,-111.6026,ChIJJ7snkfezK4cRpYogcEpkq38,2026-04-26T10:03:33.814Z
Pinky Nails and Spa 3,0,Cold,new,,(480) 272-9727,"9920 S Rural Rd # 110, Tempe, AZ 85284, USA",https://booking.gocheckin.net/v2/14059,4.7,109,established|go_checkin_detected,33.3212551,-111.9304366,ChIJIyeSRvCnNWkRptjbJ__RIj4,2026-04-26T09:50:52.428Z
Diva Nails Spa & Wax Center,0,Cold,new,,(408) 429-8229,"1566 S Bascom Ave, San Jose, CA 95125, USA",https://booking.gocheckin.net/v2/4867,4.4,130,established|go_checkin_detected,37.2946574,-121.9311041,ChIJDRzaGk41joARAkmfWjbRdk0,2026-04-26T09:42:54.864Z
Nails Time,0,Cold,new,,(707) 544-2788,"1321 Guerneville Rd D, Santa Rosa, CA 95403, USA",https://booking.gocheckin.net/v2/18518,4.5,199,popular|go_checkin_detected,38.4597782,-122.7332335,ChIJxQ514W44hIARvi1_L9tQKFw,2026-04-26T09:41:22.710Z
Simply Unique Nails,0,Cold,new,,(415) 889-0289,"365 Valencia St, San Francisco, CA 94103, USA",https://simply-unique-nails.square.site/s/appointments,4.7,155,popular|square,37.7671343,-122.4218443,ChIJn79Mz_p_j4ARrXEj7S70Pt0,2026-04-26T09:12:04.227Z
Pink Petals Nail & Spa Scottsdale,0,Cold,new,,(480) 767-1886,"9160 E Shea Blvd # 111, Scottsdale, AZ 85260, USA",https://www.fresha.com/a/pink-petals-nails-and-spa-scottsdale-sweet-republic-9160-east-shea-boulevard-d33cj46u?preview=239f935b-09aa-4965-bf5f-9330ea1ffb86&pId=2816583,4.6,290,popular|booking_system_detected,33.5837032,-111.8837393,ChIJkzGPrD91K4cRsMHL_r3NiF8,2026-04-26T10:01:13.536Z
LE BEAUTÉ NAILS & LASHES EXTENSIONS,0,Cold,new,,664 899 2933,"Río Colorado 10151, Revolucion, 22015 Tijuana, B.C., Mexico",https://www.fresha.com/es/a/le-beaute-grand-salon-tijuana-rio-colorado-10151-xnb8ujfj/booking?pId=746616,4,318,popular|booking_system_detected,32.5193167,-117.0155095,ChIJs9yIkEZJ2YARH3Nekgp1Jok,2026-04-26T09:05:43.285Z
Oh My Nails,0,Cold,new,,(510) 583-7921,"24293 Mission Blvd, Hayward, CA 94544, USA",http://ohmynails1.booksy.com/a,4.4,226,popular|booksy,37.6646485,-122.0777176,ChIJVWoGxuaTj4ARbEtkfzPOHxE,2026-04-26T09:33:19.832Z
K & N NAILS SPA,0,Cold,new,,(949) 713-3666,"29881 Aventura D, Rancho Santa Margarita, CA 92688, USA",https://booking.gocheckin.net/v2/12450,4.6,168,popular|go_checkin_detected,33.6366737,-117.608816,ChIJ33LMr7rr3IARorE65FWJIcU,2026-04-26T07:32:21.106Z
Ivy Nails,0,Cold,new,,(303) 504-3536,"9771 E Iliff Ave, Denver, CO 80231, USA",https://www.fresha.com/book-now/ivy-nails-ux9h98u3/all-offer?share&pId=597897,4.3,483,very_popular|booking_system_detected,39.6753991,-104.8749391,ChIJ_XTubEKHbIcRUYlsqL3F76U,2026-04-26T08:39:55.554Z
Nail Story Chino Hills,0,Cold,new,,(909) 393-7366,"4200 Chino Hills Pkwy Ste 370, Chino Hills, CA 91709, USA",https://booking.mangomint.com/nailstory,4.4,173,popular|booking_system_detected,33.9834848,-117.7123249,ChIJFzFdvA3N3IARY80mKbnTcBM,2026-04-26T07:07:51.995Z
Polished Nail Bar- Downtown LA,0,Cold,new,,(213) 266-0077,"215 W 6th St, Los Angeles, CA 90014, USA",https://polisheddtla.glossgenius.com/booking-flow,4.4,503,very_popular|glossgenius,34.0463357,-118.2511494,ChIJj_IVlkrGwoARdAKiSZeVz-4,2026-04-26T07:44:51.717Z
Perfect Nails,0,Cold,new,,(650) 363-2738,"400 Walnut St # D, Redwood City, CA 94063, USA",https://booking.gocheckin.net/v2/15508?social=google,4.2,104,established|go_checkin_detected,37.4905545,-122.2251071,ChIJAagpj1Sij4ARR_Sge83d-NM,2026-04-26T09:25:20.205Z
Nail Care,0,Cold,new,,(702) 647-2645,"2300 N Rainbow Blvd #107, Las Vegas, NV 89108, USA",https://booking.gocheckin.net/v2/16058/,4.5,342,popular|go_checkin_detected,36.202309,-115.2418118,ChIJF6xlJyzAyIARGUlxnjs_KNA,2026-04-26T10:26:22.801Z
Anthony Vince Nail Spa,0,Cold,new,,(425) 412-1938,"3000 184th St SW #938, Lynnwood, WA 98037, USA",https://www.anthonyvincenailspa.com/alderwoodbooking,4.4,927,very_popular|booking_system_detected,47.8309392,-122.2721042,ChIJ56t_ZkAFkFQRWxcr7xvQfIY,2026-04-26T08:21:09.046Z
Excellent Nails - Wallingford,0,Cold,new,,(206) 547-6724,"1326 N 45th St, Seattle, WA 98103, USA",https://www.fresha.com/book-now/excellent-nails-on-45th-llc-gfstyenr/all-offer?pId=1247631,4.6,320,popular|booking_system_detected,47.6614928,-122.341054,ChIJ79tfO1EUkFQRI8GxqWG-JEo,2026-04-26T08:16:49.943Z
Heavenly Nail Spa,0,Cold,new,,(650) 384-6878,"4222 El Camino Real, Palo Alto, CA 94306, USA",https://booking.galaxyaccess.us/heavenly4222,4.8,1005,very_popular|booking_system_detected,37.4090391,-122.1225037,ChIJTbYNARu7j4ARb6e-zaeSyRQ,2026-04-26T09:44:05.117Z
SK Nail Spa,0,Cold,new,,(619) 359-4188,"6110 Friars Rd #102, San Diego, CA 92108, USA",https://booking.gocheckin.net/v2/11026,4.6,340,popular|go_checkin_detected,32.7667775,-117.1831345,ChIJe5vSzOmr3oARedcUYyYQh4o,2026-04-26T08:59:17.769Z
LA Nail Bar & Lashes,0,Cold,new,,(562) 868-2131,"10927 Firestone Blvd suite A, Norwalk, CA 90650, USA",https://booking.gocheckin.net/v2/15587/,4.5,257,popular|go_checkin_detected,33.9234588,-118.1006318,ChIJSb-J-pnSwoAR_f4ZAU585U8,2026-04-26T07:19:33.507Z
Alamo Nails,0,Cold,new,,(925) 362-9333,"3000 Danville Blvd Suite K, Alamo, CA 94507, USA",https://booking.gocheckin.net/v2/17297,4.3,51,established|go_checkin_detected,37.8527922,-122.0337088,ChIJwexoEf6Kj4AR-6jPEp779fQ,2026-04-26T09:30:27.628Z
